"id.time2","level_2"
"AC025016.1","0.138405601955291"
"AC025165.8","0.136652807915165"
"AC025171.1","0.138502408750336"
"AC025263.3","0.13841687961594"
"AC025335.1","0.139452693721156"
"AC025442.3","0.137008029120556"
"AC025811.3","0.134135236236894"
"AC026150.8","0.137895235001842"
"AC026167.1","0.13790388150286"
"AC026188.1","0.136317015690968"
"AC026202.3","0.13841687961594"
"AC026248.1","0.138083485156067"
"AC026471.6","0.133937103279754"
"AC026904.1","0.1385869734998"
"AC027119.1","0.137895235001842"
"AC027601.1","0.134930341224736"
"AC034187.2","0.137895235001842"
"AC034228.2","0.138615455662437"
"AC034228.3","0.139005899596189"
"AC034228.4","0.134272540962624"
"AC034243.1","0.138405601955291"
"AC037459.4","0.136526414114414"
"AC046143.3","0.137501831634967"
"AC053503.4","0.137234087632024"
"AC053503.6","0.134581694869421"
"AC055733.1","0.137191254754177"
"AC055764.1","0.139452693721156"
"AC058791.1","0.139137552195218"
"AC060834.3","0.138842467131473"
"AC061961.2","0.137912391804649"
"AC061992.2","0.136524970131537"
"AC062017.1","0.136652807915165"
"AC062020.1","0.13992524847564"
"AC062028.1","0.1385869734998"
